date,count,total_count,ratio
"2016-07-30","4","35648","0.00011220825852782765"
"2016-07-31","5","36704","0.00013622493461203138"
"2016-08-01","17","58977","0.0002882479610695695"
"2016-08-02","11","61416","0.0001791064217793409"
"2016-08-03","1","61260","1.632386549134835e-05"
"2016-08-04","12","60578","0.00019809171646472317"
"2016-08-05","8","55878","0.00014316904685207057"
"2016-08-06","11","37386","0.00029422778580217196"
"2016-08-07","11","38831","0.00028327882362030334"
"2016-08-08","16","59927","0.0002669915063327048"
"2016-08-09","10","61260","0.0001632386549134835"
"2016-08-10","9","61517","0.00014630102248159045"
"2016-08-11","7","62957","0.00011118700065123814"
"2016-08-12","11","59179","0.00018587674681897295"
"2016-08-13","5","37615","0.00013292569453675395"
"2016-08-14","2","38358","5.214036185411127e-05"
"2016-08-15","18","60943","0.0002953579574356366"
"2016-08-16","17","68671","0.0002475571929926752"
"2016-08-17","9","64090","0.00014042752379466375"
"2016-08-18","12","62284","0.00019266585318861986"
"2016-08-19","7","56362","0.0001241971541109258"
"2016-08-20","4","36075","0.00011088011088011087"
"2016-08-21","1","36423","2.7455179419597507e-05"
"2016-08-22","5","57594","8.681459874292461e-05"
"2016-08-23","11","63280","0.0001738305941845765"
"2016-08-24","11","62867","0.00017497256112109692"
"2016-08-25","4","62058","6.445583164136776e-05"
"2016-08-26","5","57987","8.622622311897494e-05"
"2016-08-27","3","36429","8.23519723297373e-05"
"2016-08-28","3","39798","7.538067239559776e-05"
"2016-08-29","32","60140","0.0005320917858330562"
"2016-08-30","30","63926","0.00046929261959140255"
"2016-08-31","27","65631","0.0004113909585409334"
"2016-09-01","3","64097","4.680406259263304e-05"
"2016-09-02","11","56995","0.00019299938591104483"
"2016-09-03","5","37824","0.0001321912013536379"
"2016-09-04","7","37900","0.00018469656992084433"
"2016-09-05","3","51347","5.842600346660954e-05"
"2016-09-06","15","61651","0.00024330505587906117"
"2016-09-07","6","62913","9.536979638548471e-05"
"2016-09-08","12","64114","0.0001871666094768693"
"2016-09-09","20","61301","0.00032625895172998806"
"2016-09-10","5","38748","0.00012903891813771033"
"2016-09-11","15","40696","0.00036858659327698056"
"2016-09-12","24","63147","0.00038006556130932586"
"2016-09-13","28","65654","0.00042647820391750695"
"2016-09-14","30","64533","0.0004648784342894333"
"2016-09-15","33","68314","0.0004830635008929356"
"2016-09-16","8","60333","0.00013259741766529097"
"2016-09-17","2","39955","5.0056313352521587e-05"
"2016-09-18","3","42197","7.109510154750338e-05"
"2016-09-19","11","63875","0.00017221135029354208"
"2016-09-20","10","66254","0.00015093428321308902"
"2016-09-21","13","69223","0.00018779885298239024"
"2016-09-22","17","66168","0.00025692177487607304"
"2016-09-23","13","61788","0.00021039684081051337"
"2016-09-24","3","39371","7.61982169617231e-05"
"2016-09-25","8","40249","0.00019876270217893612"
"2016-09-26","7","64546","0.00010844978774827256"
"2016-09-27","7","67203","0.00010416201657664092"
"2016-09-28","12","66126","0.00018147173577715272"
"2016-09-29","11","66065","0.0001665026867478998"
"2016-09-30","9","60920","0.00014773473407747866"
"2016-10-01","4","38461","0.00010400145602038429"
"2016-10-02","5","41769","0.00011970600205894323"
"2016-10-03","17","61037","0.0002785195864803316"
"2016-10-04","31","67465","0.0004594975172311569"
"2016-10-05","18","66183","0.00027197316531435564"
"2016-10-06","16","64318","0.00024876395410305046"
"2016-10-07","13","59260","0.0002193722578467769"
"2016-10-08","10","39099","0.0002557610169058032"
"2016-10-09","6","43780","0.00013704888076747373"
"2016-10-10","8","61300","0.0001305057096247961"
"2016-10-11","16","63821","0.0002507011798624277"
"2016-10-12","21","64391","0.00032613253404978955"
"2016-10-13","15","66040","0.0002271350696547547"
"2016-10-14","29","61098","0.00047464728796359944"
"2016-10-15","32","41924","0.0007632859459975193"
"2016-10-16","9","40091","0.00022448928687236538"
"2016-10-17","11","66305","0.00016590000754090943"
"2016-10-18","16","66674","0.0002399736029036806"
"2016-10-19","26","72496","0.0003586404767159567"
"2016-10-20","9","67628","0.00013308097237830485"
"2016-10-21","17","64668","0.0002628811777076761"
"2016-10-22","6","39497","0.0001519102716662025"
"2016-10-23","9","41279","0.00021802853751302115"
"2016-10-24","14","63598","0.00022013270857574138"
"2016-10-25","21","66948","0.0003136762860727729"
"2016-10-26","13","68539","0.00018967303287179563"
"2016-10-27","7","68332","0.00010244102323947784"
"2016-10-28","12","62954","0.00019061536995266384"
"2016-10-29","6","39159","0.00015322148165172758"
"2016-10-30","23","39700","0.0005793450881612091"
"2016-10-31","11","63209","0.00017402585074910218"
"2016-11-01","26","65381","0.00039766904758263105"
"2016-11-02","44","66536","0.0006612961404352531"
"2016-11-03","14","67336","0.00020791255791849828"
"2016-11-04","26","62107","0.00041863236028144975"
"2016-11-05","13","40786","0.00031873682145834353"
"2016-11-06","12","44201","0.00027148707042827085"
"2016-11-07","37","67550","0.0005477424130273871"
"2016-11-08","43","75313","0.0005709505663032943"
"2016-11-09","43","76850","0.0005595315549772284"
"2016-11-10","80","71028","0.0011263163822717802"
"2016-11-11","228","61816","0.0036883654717225316"
"2016-11-12","44","40932","0.0010749535815498877"
"2016-11-13","78","46166","0.0016895550838279252"
"2016-11-14","280","68296","0.0040998008668150406"
"2016-11-15","383","76998","0.004974155172861633"
"2016-11-16","234","70675","0.0033109303148213653"
"2016-11-17","289","70941","0.0040738078121255695"
"2016-11-18","256","63703","0.0040186490432161754"
"2016-11-19","240","39690","0.006046863189720333"
"2016-11-20","171","42553","0.004018518083331375"
"2016-11-21","253","64168","0.003942775215060466"
"2016-11-22","271","67754","0.003999763851580718"
"2016-11-23","269","65698","0.004094492983043624"
"2016-11-24","136","54949","0.002475022293399334"
"2016-11-25","224","52522","0.004264879479075435"
"2016-11-26","173","39277","0.004404613386969473"
"2016-11-27","126","41433","0.0030410542321338066"
"2016-11-28","225","67205","0.0033479651811621157"
"2016-11-29","226","70432","0.003208768741481145"
"2016-11-30","205","76209","0.0026899710008004302"
"2016-12-01","244","73660","0.003312516969861526"
"2016-12-02","253","65686","0.0038516578875255002"
"2016-12-03","194","42365","0.004579251740823793"
"2016-12-04","209","47468","0.004402966208814359"
"2016-12-05","599","71610","0.008364753526043848"
"2016-12-06","508","69938","0.007263576310446395"
"2016-12-07","555","69012","0.00804207963832377"
"2016-12-08","604","67662","0.008926724010522894"
"2016-12-09","545","63763","0.008547276633784483"
"2016-12-10","357","40938","0.008720504177048219"
"2016-12-11","249","44471","0.005599154505183153"
"2016-12-12","409","66510","0.006149451210344309"
"2016-12-13","453","71369","0.006347293642898177"
"2016-12-14","409","69762","0.005862790631002552"
"2016-12-15","730","71314","0.010236419216423143"
"2016-12-16","497","60997","0.00814794170205092"
"2016-12-17","203","38063","0.005333263274045661"
"2016-12-18","200","39729","0.0050341060686148655"
"2016-12-19","291","61095","0.004763073901301252"
"2016-12-20","201","44580","0.004508748317631225"
"2016-12-21","236","61671","0.0038267581196996968"
"2016-12-22","240","61631","0.00389414418068829"
"2016-12-23","193","53780","0.003588694682037932"
"2016-12-24","103","33521","0.003072700695086662"
"2016-12-25","140","31803","0.0044021004307769705"
"2016-12-26","193","43802","0.0044061914981051095"
"2016-12-27","232","53692","0.004320941667287492"
"2016-12-28","205","55071","0.003722467360316682"
"2016-12-29","221","52657","0.004196972862107602"
"2016-12-30","227","51945","0.004370006737895851"
"2016-12-31","143","35147","0.004068626056277919"
"2017-01-01","102","35838","0.002846140967687929"
"2017-01-02","132","49599","0.0026613439787092482"
"2017-01-03","238","63506","0.003747677384814033"
"2017-01-04","203","65185","0.0031142133926516835"
"2017-01-05","324","67031","0.004833584460921066"
"2017-01-06","289","60776","0.0047551665130972755"
"2017-01-07","111","37584","0.00295338441890166"
"2017-01-08","114","36291","0.0031412746962056707"
"2017-01-09","227","67800","0.0033480825958702065"
"2017-01-10","409","77080","0.005306175402179553"
"2017-01-11","1828","77504","0.023585879438480596"
"2017-01-12","740","66870","0.011066247943771496"
"2017-01-13","538","68692","0.007832061957724335"
"2017-01-14","228","41212","0.005532369212850626"
"2017-01-15","493","46966","0.010496955244219222"
"2017-01-16","474","59697","0.007940097492336299"
"2017-01-17","418","71689","0.005830741117884194"
"2017-01-18","469","74733","0.006275674735391326"
"2017-01-19","425","74549","0.005700948369528766"
"2017-01-20","313","72287","0.004329962510548231"
"2017-01-21","179","45324","0.003949342511693584"
"2017-01-22","188","44342","0.004239772676018222"
"2017-01-23","302","70602","0.004277499220985241"
"2017-01-24","315","73905","0.004262228536634869"
"2017-01-25","411","73771","0.005571294953301433"
"2017-01-26","360","69314","0.005193755951178694"
"2017-01-27","253","64674","0.003911927513374772"
"2017-01-28","171","44414","0.0038501373440806954"
"2017-01-29","214","47455","0.004509535349278264"
"2017-01-30","288","73191","0.003934910029921712"
"2017-01-31","273","76704","0.003559136420525657"
"2017-02-01","408","79099","0.005158093022667796"
"2017-02-02","323","76610","0.004216159770264978"
"2017-02-03","347","69883","0.004965442239171186"
"2017-02-04","168","42340","0.003967879074161549"
"2017-02-05","186","44984","0.004134803485683799"
"2017-02-06","640","69521","0.0092058514693402"
"2017-02-07","420","73108","0.005744925315970892"
"2017-02-08","369","77063","0.004788290100307541"
"2017-02-09","378","74450","0.0050772330423102755"
"2017-02-10","378","68130","0.005548216644649934"
"2017-02-11","236","43583","0.005414955372507629"
"2017-02-12","228","45958","0.00496105139475173"
"2017-02-13","485","71912","0.006744354210701969"
"2017-02-14","442","74655","0.005920567945884402"
"2017-02-15","739","80786","0.009147624588418786"
"2017-02-16","984","75161","0.01309189606311784"
"2017-02-17","935","66607","0.014037563619439399"
"2017-02-18","598","45235","0.01321985188460263"
"2017-02-19","492","45974","0.010701700961412973"
"2017-02-20","564","63802","0.008839848280618163"
"2017-02-21","454","75161","0.006040366679527947"
"2017-02-22","406","85035","0.004774504615746457"
"2017-02-23","437","71359","0.006123964741658375"
"2017-02-24","749","66797","0.011213078431666093"
"2017-02-25","379","43199","0.008773351234982291"
"2017-02-26","416","46362","0.008972865708985808"
"2017-02-27","544","69973","0.007774427279093364"
"2017-02-28","428","71563","0.005980744239341559"
"2017-03-01","344","75625","0.004548760330578512"
"2017-03-02","403","71810","0.005612031750452583"
"2017-03-03","314","65837","0.004769354618223795"
"2017-03-04","207","44243","0.004678706236014737"
"2017-03-05","215","42751","0.005029122125798227"
"2017-03-06","347","71940","0.0048234639977759244"
"2017-03-07","344","74672","0.004606813799014356"
"2017-03-08","309","73526","0.004202595000408019"
"2017-03-09","232","74520","0.0031132581857219537"
"2017-03-10","225","67473","0.0033346672002134187"
"2017-03-11","118","43208","0.002730975745232364"
"2017-03-12","171","40337","0.004239284032030146"
"2017-03-13","278","68362","0.004066586700213569"
"2017-03-14","332","72157","0.004601078204470806"
"2017-03-15","527","80303","0.006562643985903391"
"2017-03-16","258","74241","0.0034751687073180586"
"2017-03-17","348","69210","0.005028175119202428"
"2017-03-18","281","42254","0.006650257963743077"
"2017-03-19","155","42298","0.003664475861742872"
"2017-03-20","565","67709","0.008344533223057496"
"2017-03-21","292","71664","0.004074570216566198"
"2017-03-22","313","71595","0.004371813674139255"
"2017-03-23","284","74552","0.0038094216117609187"
"2017-03-24","298","68396","0.004356979940347389"
"2017-03-25","144","42134","0.003417667441970855"
"2017-03-26","143","43245","0.0033067406636605387"
"2017-03-27","279","70727","0.003944745288220906"
"2017-03-28","252","74488","0.0033830952636666307"
"2017-03-29","262","74207","0.0035306642230517335"
"2017-03-30","343","72102","0.0047571495936312444"
"2017-03-31","331","67426","0.004909085515973067"
"2017-04-01","255","42769","0.00596226238630784"
"2017-04-02","292","40146","0.007273451900562946"
"2017-04-03","362","72491","0.0049937233587617775"
"2017-04-04","325","76847","0.004229182661652374"
"2017-04-05","334","76735","0.004352642210203948"
"2017-04-06","321","76836","0.0041777291894424485"
"2017-04-07","273","73562","0.003711155216008265"
"2017-04-08","134","44845","0.0029880700189541757"
"2017-04-09","103","45552","0.0022611520899192133"
"2017-04-10","256","70677","0.0036221118610014575"
"2017-04-11","306","74335","0.004116499630053138"
"2017-04-12","236","76834","0.003071556862847177"
"2017-04-13","249","71914","0.003462469060266429"
"2017-04-14","194","57877","0.0033519360022115866"
"2017-04-15","158","47901","0.0032984697605477967"
"2017-04-16","97","41897","0.002315201565744564"
"2017-04-17","202","62735","0.0032198932015621265"
"2017-04-18","221","73417","0.003010201996812727"
"2017-04-19","258","76846","0.0033573640788069647"
"2017-04-20","249","74834","0.00332736456690809"
"2017-04-21","204","70635","0.002888086642599278"
"2017-04-22","175","45001","0.0038888024710561986"
"2017-04-23","141","46730","0.0030173336186603895"
"2017-04-24","258","72691","0.0035492701985115078"
"2017-04-25","370","76866","0.004813571670179273"
"2017-04-26","254","77236","0.0032886218861670723"
"2017-04-27","264","75490","0.003497151940654391"
"2017-04-28","330","73970","0.004461268081654725"
"2017-04-29","310","46984","0.006597990805380555"
"2017-04-30","345","44861","0.0076904215242638374"
"2017-05-01","300","66058","0.004541463562324018"
"2017-05-02","384","77446","0.004958293520646644"
"2017-05-03","345","78673","0.004385240171342138"
"2017-05-04","425","79194","0.005366568174356643"
"2017-05-05","395","69475","0.0056854983807124865"
"2017-05-06","252","43827","0.005749880210828941"
"2017-05-07","219","46218","0.004738413605088926"
"2017-05-08","556","72182","0.007702751378460004"
"2017-05-09","274","79567","0.003443638694433622"
"2017-05-10","397","77547","0.005119475930725883"
"2017-05-11","344","77647","0.004430306386595748"
"2017-05-12","304","71799","0.004234042256855945"
"2017-05-13","115","45960","0.002502175805047868"
"2017-05-14","111","46451","0.0023896148629738863"
"2017-05-15","381","77976","0.004886118805786396"
"2017-05-16","308","77531","0.003972604506584463"
"2017-05-17","272","80426","0.0033819908984656704"
"2017-05-18","258","78024","0.0033066748692709936"
"2017-05-19","212","72369","0.0029294311100056653"
"2017-05-20","143","45669","0.0031312268716196983"
"2017-05-21","138","47425","0.0029098576700052714"
"2017-05-22","244","72715","0.003355566251804992"
"2017-05-23","235","77163","0.0030455010821248524"
"2017-05-24","263","80677","0.003259912986352988"
"2017-05-25","328","76482","0.004288590779529824"
"2017-05-26","230","68386","0.0033632614862691194"
"2017-05-27","111","44907","0.0024717750016701183"
"2017-05-28","379","47617","0.007959342251716824"
"2017-05-29","375","58590","0.006400409626216078"
"2017-05-30","522","74913","0.006968082976252453"
"2017-05-31","384","80402","0.004776000597000074"
"2017-06-01","436","79380","0.005492567397329302"
"2017-06-02","255","70294","0.0036276211340939483"
"2017-06-03","121","44958","0.002691400863027715"
"2017-06-04","119","35255","0.0033754077435824707"
"2017-06-05","295","69355","0.004253478480282604"
"2017-06-06","390","76500","0.005098039215686275"
"2017-06-07","455","78699","0.00578152200155021"
"2017-06-08","420","75620","0.005554086220576567"
"2017-06-09","257","69922","0.0036755241554875433"
"2017-06-10","135","43102","0.0031321052387360214"
"2017-06-11","128","46114","0.0027757297133191657"
"2017-06-12","206","69832","0.0029499369916370717"
"2017-06-13","350","77204","0.0045334438630122795"
"2017-06-14","199","74180","0.0026826637907791857"
"2017-06-15","344","78419","0.004386692000663104"
"2017-06-16","318","66686","0.0047686171010406985"
"2017-06-17","136","41666","0.0032640522248355975"
"2017-06-18","140","43715","0.0032025620496397116"
"2017-06-19","181","70485","0.002567922252961623"
"2017-06-20","248","74254","0.003339887413472675"
"2017-06-21","301","72113","0.00417400468708832"
"2017-06-22","326","74581","0.004371086469744305"
"2017-06-23","192","61121","0.0031413098607679848"
"2017-06-24","75","15265","0.00491320013101867"
"2017-06-25","124","42019","0.0029510459554011282"
"2017-06-26","289","68236","0.00423530101412744"
"2017-06-27","656","72362","0.009065531632624859"
"2017-06-28","649","71564","0.009068805544687274"
"2017-06-29","451","72809","0.006194289167547968"
"2017-06-30","474","66751","0.00710101721322527"
"2017-07-01","250","42995","0.005814629608093964"
"2017-07-02","398","41984","0.009479801829268292"
"2017-07-03","423","62050","0.006817082997582595"
"2017-07-04","211","58737","0.003592284250131944"
"2017-07-05","349","69052","0.005054162080750739"
"2017-07-06","575","74099","0.007759888797419668"
"2017-07-07","397","66747","0.005947832861402011"
"2017-07-08","171","42358","0.004037017800651589"
"2017-07-09","215","43371","0.00495722948513984"
"2017-07-10","453","69900","0.00648068669527897"
"2017-07-11","348","74294","0.0046840929280964816"
"2017-07-12","352","73980","0.004758042714247093"
"2017-07-13","289","74341","0.0038874914246512693"
"2017-07-14","236","66793","0.0035333043881843906"
"2017-07-15","196","51122","0.003833965807284535"
"2017-07-16","265","45330","0.0058460180895654095"
"2017-07-17","338","69513","0.004862399838879059"
"2017-07-18","307","77469","0.003962875472769753"
"2017-07-19","360","75018","0.004798848276413661"
"2017-07-20","231","73573","0.0031397387628613756"
"2017-07-21","355","66871","0.005308728746392308"
"2017-07-22","325","47486","0.006844122478204102"
"2017-07-23","217","43808","0.004953433162892622"
"2017-07-24","380","68651","0.005535243477880876"
"2017-07-25","430","79008","0.0054424868367760225"
"2017-07-26","248","76319","0.003249518468533393"
"2017-07-27","295","75605","0.0039018583427022024"
"2017-07-28","207","74746","0.002769378963422792"
"2017-07-29","114","42821","0.002662245160085005"
"2017-07-30","105","46091","0.0022781020155778786"
"2017-07-31","178","71387","0.0024934511885917605"
"2017-08-01","366","78755","0.0046473239794298776"
"2017-08-02","333","74865","0.004448006411540774"
"2017-08-03","361","75247","0.004797533456483315"
"2017-08-04","350","65994","0.005303512440524896"
"2017-08-05","246","47153","0.0052170593599558885"
"2017-08-06","225","47128","0.0047742318791376675"
"2017-08-07","457","73052","0.006255817773640694"
"2017-08-08","350","75070","0.004662315172505661"
"2017-08-09","257","76836","0.0033447862980894374"
"2017-08-10","204","74322","0.0027448131105190926"
"2017-08-11","206","71521","0.0028802729268326784"
"2017-08-12","76","47088","0.0016139993204213388"
"2017-08-13","100","49686","0.0020126393752767377"
"2017-08-14","292","71467","0.0040858018386108275"
"2017-08-15","634","81450","0.007783916513198281"
"2017-08-16","248","75104","0.003302087771623349"
"2017-08-17","321","78361","0.0040964255177958426"
"2017-08-18","148","68212","0.0021697062100510174"
"2017-08-19","142","45187","0.0031424967357868414"
"2017-08-20","152","51802","0.0029342496428709317"
"2017-08-21","293","75107","0.003901101095770035"
"2017-08-22","255","78347","0.0032547512987095868"
"2017-08-23","401","76538","0.0052392275732315976"
"2017-08-24","277","72103","0.003841726419150382"
"2017-08-25","266","72938","0.003646933011598892"
"2017-08-26","115","46704","0.002462315861596437"
"2017-08-27","118","47968","0.0024599733155436956"
"2017-08-28","242","78036","0.003101132810497719"
"2017-08-29","236","75578","0.003122601815343089"
"2017-08-30","213","76162","0.002796670255507996"
"2017-08-31","241","83947","0.0028708589943654927"
"2017-09-01","185","70133","0.0026378452369070194"
"2017-09-02","126","45548","0.0027663124615789937"
"2017-09-03","101","46659","0.002164641333933432"
"2017-09-04","156","65982","0.002364281167591161"
"2017-09-05","189","77906","0.0024260005647832004"
"2017-09-06","370","77281","0.0047877227261552"
"2017-09-07","266","76317","0.0034854619547414075"
"2017-09-08","182","66645","0.0027308875384499964"
"2017-09-09","107","44784","0.0023892461593426222"
"2017-09-10","95","46108","0.002060379977444261"
"2017-09-11","195","70894","0.002750585380991339"
"2017-09-12","236","74113","0.003184326636352597"
"2017-09-13","260","82268","0.0031604025866679634"
"2017-09-14","229","79579","0.0028776435994420637"
"2017-09-15","353","76423","0.004619028302997789"
"2017-09-16","117","49329","0.0023718299580368545"
"2017-09-17","129","54291","0.0023760844338840694"
"2017-09-18","306","77613","0.003942638475513123"
"2017-09-19","484","88005","0.005499687517754673"
"2017-09-20","225","85133","0.002642923425698613"
"2017-09-21","203","73426","0.00276468825756544"
"2017-09-22","485","77728","0.006239707698641416"
"2017-09-23","395","62475","0.006322529011604642"
"2017-09-24","210","52870","0.00397200680915453"
"2017-09-25","249","79551","0.003130067503865445"
"2017-09-26","183","78701","0.0023252563499828465"
"2017-09-27","358","81087","0.004415011037527594"
"2017-09-28","305","77378","0.003941688852128512"
"2017-09-29","209","75357","0.0027734649733933145"
"2017-09-30","248","45285","0.005476427072982223"
"2017-10-01","226","52014","0.004344984042757719"
"2017-10-02","289","73519","0.003930956623457882"
"2017-10-03","301","80161","0.003754943176856576"
"2017-10-04","368","71462","0.005149589991883799"
"2017-10-05","449","74399","0.006035027352518179"
"2017-10-06","306","73847","0.004143702520075291"
"2017-10-07","105","46732","0.0022468544038346315"
"2017-10-08","150","50928","0.002945334590009425"
"2017-10-09","192","75409","0.0025461151851900966"
"2017-10-10","394","76011","0.005183460288642434"
"2017-10-11","592","86048","0.006879880996653031"
"2017-10-12","378","76369","0.004949652345847137"
"2017-10-13","240","73848","0.003249918752031199"
"2017-10-14","92","50990","0.001804275348107472"
"2017-10-15","195","54459","0.0035806753704621824"
"2017-10-16","260","72234","0.003599413018800011"
"2017-10-17","247","79023","0.0031256722726294875"
"2017-10-18","241","77814","0.003097129051327525"
"2017-10-19","283","71088","0.0039809813189286515"
"2017-10-20","294","70940","0.0041443473357767125"
"2017-10-21","247","47713","0.005176786200825771"
"2017-10-22","208","50405","0.004126574744568992"
"2017-10-23","216","74621","0.002894627517722893"
"2017-10-24","236","77866","0.003030847866848175"
"2017-10-25","313","78653","0.003979504913989295"
"2017-10-26","299","76324","0.003917509564488234"
"2017-10-27","229","70497","0.003248365178660085"
"2017-10-28","170","45953","0.00369943202837682"
"2017-10-29","134","47587","0.0028158950974005504"
"2017-10-30","331","78318","0.0042263592022268185"
"2017-10-31","423","75613","0.005594276116540806"
"2017-11-01","289","78609","0.0036764238191555674"
"2017-11-02","317","78618","0.004032155486021013"
"2017-11-03","272","73763","0.0036874855957593914"
"2017-11-04","115","49126","0.0023409192688189553"
"2017-11-05","101","55856","0.0018082211400744772"
"2017-11-06","257","77498","0.003316214611989987"
"2017-11-07","255","79167","0.003221039069309182"
"2017-11-08","327","77156","0.004238166830836228"
"2017-11-09","473","77215","0.006125752768244512"
"2017-11-10","283","68677","0.004120739112075367"
"2017-11-11","218","44849","0.004860754977814444"
"2017-11-12","159","48706","0.003264484868394038"
"2017-11-13","413","79664","0.005184273950592488"
"2017-11-14","312","80385","0.003881321142004105"
"2017-11-15","353","83299","0.004237745951331948"
"2017-11-16","266","82604","0.003220183041983439"
"2017-11-17","237","73494","0.0032247530410645766"
"2017-11-18","113","46289","0.0024411847307135603"
"2017-11-19","123","50798","0.0024213551714634433"
"2017-11-20","222","74262","0.0029894158519835176"
"2017-11-21","224","76138","0.002942026320628333"
"2017-11-22","160","77049","0.002076600604809926"
"2017-11-23","117","61904","0.0018900232618247609"
"2017-11-24","169","62260","0.0027144233858014777"
"2017-11-25","187","49796","0.0037553217125873566"
"2017-11-26","134","48307","0.0027739251040221915"
"2017-11-27","337","71201","0.00473307959157877"
"2017-11-28","305","87092","0.0035020438157350848"
"2017-11-29","845","88541","0.009543601269468382"
"2017-11-30","318","79710","0.003989461799021453"
"2017-12-01","388","72557","0.005347519880921207"
"2017-12-02","226","46829","0.004826069316022123"
"2017-12-03","359","54377","0.006602056016330434"
"2017-12-04","338","76552","0.004415299404326471"
"2017-12-05","377","81429","0.0046298001940340665"
"2017-12-06","244","89375","0.0027300699300699303"
"2017-12-07","201","94009","0.0021380931612930676"
"2017-12-08","290","85108","0.003407435258730084"
"2017-12-09","316","60631","0.005211855321535188"
"2017-12-10","257","59512","0.004318456781825514"
"2017-12-11","462","92492","0.0049950265968948665"
"2017-12-12","827","93068","0.008885975845618257"
"2017-12-13","438","105401","0.00415555829641085"
"2017-12-14","304","97971","0.003102959038899266"
"2017-12-15","457","93891","0.0048673461780149325"
"2017-12-16","189","59740","0.0031637094074322063"
"2017-12-17","137","58984","0.0023226637732266377"
"2017-12-18","292","88149","0.0033125730297564352"
"2017-12-19","296","89419","0.003310258446191525"
"2017-12-20","413","92398","0.004469793718478755"
"2017-12-21","341","93878","0.0036323739321246725"
"2017-12-22","298","79913","0.0037290553476906135"
"2017-12-23","203","53158","0.0038188043191993678"
"2017-12-24","173","49028","0.00352859590438117"
"2017-12-25","161","46698","0.0034476851257013146"
"2017-12-26","287","69608","0.004123089300080451"
"2017-12-27","259","77020","0.00336276291872241"
"2017-12-28","328","81577","0.004020741140272381"
"2017-12-29","383","72563","0.005278172071165745"
"2017-12-30","207","51307","0.004034537197653342"
"2017-12-31","390","52455","0.007434944237918215"
"2018-01-01","260","53750","0.0048372093023255815"
"2018-01-02","307","81340","0.0037742807966560116"
"2018-01-03","462","89909","0.00513852895705658"
"2018-01-04","447","91080","0.004907773386034256"
"2018-01-05","385","86546","0.004448501374991334"
"2018-01-06","344","61408","0.005601875977071392"
"2018-01-07","438","60163","0.007280222063394445"
"2018-01-08","580","96044","0.006038898838032569"
"2018-01-09","298","97533","0.003055376129105021"
"2018-01-10","404","93019","0.004343198701340587"
"2018-01-11","374","99989","0.0037404114452589785"
"2018-01-12","392","90784","0.0043179414874867815"
"2018-01-13","191","56465","0.003382626405738068"
"2018-01-14","444","60679","0.007317193757313074"
"2018-01-15","551","90397","0.00609533502217994"
"2018-01-16","419","95490","0.004387894020316263"
"2018-01-17","963","100671","0.00956581339213875"
"2018-01-18","672","97997","0.006857352776105391"
"2018-01-19","493","83558","0.005900093348332894"
"2018-01-20","235","63309","0.003711952487008166"
"2018-01-21","156","60605","0.002574045045788301"
"2018-01-22","454","94558","0.0048012859832060745"
"2018-01-23","531","101728","0.005219801824473105"
"2018-01-24","548","96667","0.005668945969151831"
"2018-01-25","387","95379","0.004057496933287202"
"2018-01-26","1050","85622","0.012263203382308286"
"2018-01-27","270","56266","0.004798635054917713"
"2018-01-28","373","62388","0.0059787138552285695"
"2018-01-29","425","92766","0.004581419916779855"
"2018-01-30","388","96372","0.004026065662225542"
"2018-01-31","310","97437","0.003181542945698246"
"2018-02-01","295","102440","0.00287973447871925"
"2018-02-02","268","89266","0.0030022628996482425"
"2018-02-03","170","59146","0.0028742433976938426"
"2018-02-04","136","59708","0.002277751725061968"
"2018-02-05","226","95609","0.002363794203474568"
"2018-02-06","273","96714","0.002822755754079037"
"2018-02-07","292","97657","0.0029900570363619607"
"2018-02-08","474","97491","0.004861987260362495"
"2018-02-09","224","88207","0.002539480993571939"
"2018-02-10","138","60189","0.002292777750087225"
"2018-02-11","165","57585","0.0028653295128939827"
"2018-02-12","335","91129","0.003676107495967255"
"2018-02-13","349","97419","0.003582463379833503"
"2018-02-14","252","94600","0.00266384778012685"
"2018-02-15","320","70678","0.004527575766150711"
"2018-02-16","413","90348","0.004571213529906583"
"2018-02-17","249","61070","0.0040772883576224005"
"2018-02-18","237","62592","0.003786426380368098"
"2018-02-19","308","83804","0.0036752422318743734"
"2018-02-20","512","96246","0.005319701597988488"
"2018-02-21","493","96052","0.005132636488568692"
"2018-02-22","513","101389","0.0050597204824981016"
"2018-02-23","381","94857","0.004016572314114931"
"2018-02-24","255","69908","0.0036476511987183157"
"2018-02-25","193","64468","0.002993733325060495"
"2018-02-26","372","98722","0.0037681570470614453"
"2018-02-27","258","99899","0.002582608434518864"
"2018-02-28","252","94232","0.0026742507852958656"
"2018-03-01","350","97372","0.0035944624738117733"
"2018-03-02","365","85611","0.004263470815666211"
"2018-03-03","221","57429","0.00384822998833342"
"2018-03-04","246","65232","0.0037711552612214863"
"2018-03-05","277","94113","0.002943270323972246"
"2018-03-06","385","97146","0.003963107075947543"
"2018-03-07","219","94844","0.0023090548690481213"
"2018-03-08","414","97858","0.004230619877782092"
"2018-03-09","373","89064","0.004187999640707806"
"2018-03-10","182","61906","0.0029399412011759767"
"2018-03-11","390","60599","0.006435749764847605"
"2018-03-12","334","96086","0.0034760527027870866"
"2018-03-13","483","102329","0.004720069579493594"
"2018-03-14","418","100386","0.0041639272408503175"
"2018-03-15","419","109642","0.003821528246474891"
"2018-03-16","229","91435","0.002504511401542079"
