date,count,total_count,ratio
"2011-05-02","7","5534","0.001264907842428623"
"2011-05-03","0","5197","0"
"2011-05-04","1","5351","0.00018688095683049897"
"2011-05-05","1","5552","0.00018011527377521613"
"2011-05-06","4","4919","0.0008131734092295182"
"2011-05-07","4","3150","0.0012698412698412698"
"2011-05-08","0","2986","0"
"2011-05-09","0","5024","0"
"2011-05-10","5","5248","0.0009527439024390244"
"2011-05-11","4","5421","0.0007378712414683637"
"2011-05-12","4","5462","0.0007323324789454412"
"2011-05-13","2","5311","0.0003765769158350593"
"2011-05-14","4","3013","0.001327580484566877"
"2011-05-15","1","2993","0.0003341129301703976"
"2011-05-16","6","4859","0.001234821979831241"
"2011-05-17","1","5182","0.00019297568506368199"
"2011-05-18","5","5182","0.0009648784253184099"
"2011-05-19","8","5587","0.001431895471630571"
"2011-05-20","1","5182","0.00019297568506368199"
"2011-05-21","1","3159","0.00031655587211142766"
"2011-05-22","3","2976","0.0010080645161290322"
"2011-05-23","3","4852","0.0006183017312448475"
"2011-05-24","6","4981","0.0012045773940975708"
"2011-05-25","3","5271","0.0005691519635742744"
"2011-05-26","2","5180","0.0003861003861003861"
"2011-05-27","7","4780","0.0014644351464435147"
"2011-05-28","0","3025","0"
"2011-05-29","4","2962","0.0013504388926401081"
"2011-05-30","4","3080","0.0012987012987012987"
"2011-05-31","1","4536","0.0002204585537918871"
"2011-06-01","2","5218","0.0003832886163280951"
"2011-06-02","0","5344","0"
"2011-06-03","4","5171","0.0007735447689035003"
"2011-06-04","4","3171","0.001261431725007884"
"2011-06-05","0","2975","0"
"2011-06-06","1","4810","0.0002079002079002079"
"2011-06-07","3","5102","0.0005880047040376323"
"2011-06-08","4","5271","0.0007588692847656991"
"2011-06-09","5","5192","0.000963020030816641"
"2011-06-10","1","4974","0.0002010454362685967"
"2011-06-11","3","3008","0.0009973404255319148"
"2011-06-12","3","3090","0.000970873786407767"
"2011-06-13","5","4764","0.0010495382031905961"
